area_limpo,bathrooms_limpo,rooms_limpo,condo_limpo,garages_limpo,price_limpo
67,2.0,3.0,590.0,1.0,395000.0
48,1.0,2.0,350.0,1.0,260000.0
56,2.0,2.0,480.0,1.0,460000.0
37,1.0,1.0,295.0,0.0,179000.0
72,2.0,2.0,670.0,2.0,530000.0
50,1.0,2.0,150.0,0.0,200000.0
77,1.0,2.0,350.0,1.0,350000.0
62,1.0,2.0,305.0,1.0,290000.0
73,2.0,3.0,457.0,1.0,480000.0
54,1.0,2.0,468.0,1.0,398000.0
45,1.0,2.0,330.0,0.0,225000.0
64,2.0,2.0,580.0,1.0,349000.0
60,2.0,2.0,580.0,1.0,340000.0
53,1.0,2.0,399.0,1.0,300000.0
60,2.0,3.0,610.0,1.0,440000.0
88,2.0,3.0,350.0,2.0,599000.0
65,1.0,2.0,380.0,1.0,522000.0
62,2.0,3.0,580.0,1.0,385000.0
72,2.0,3.0,450.0,2.0,620000.0
51,2.0,1.0,422.0,1.0,360600.0
60,2.0,2.0,430.0,1.0,470000.0
73,2.0,3.0,600.0,1.0,418000.0
40,1.0,2.0,130.0,1.0,239000.0
61,2.0,2.0,350.0,1.0,504000.0
74,2.0,3.0,660.0,1.0,400000.0
71,2.0,2.0,569.0,1.0,440000.0
73,2.0,3.0,510.0,2.0,583924.0
67,2.0,3.0,590.0,1.0,395000.0
61,2.0,2.0,492.0,1.0,490000.0
40,1.0,2.0,215.0,1.0,245000.0
74,2.0,2.0,450.0,2.0,750000.0
63,2.0,3.0,350.0,1.0,380000.0
61,2.0,3.0,410.0,1.0,416000.0
45,1.0,2.0,350.0,1.0,250000.0
67,1.0,2.0,550.0,1.0,320000.0
80,2.0,3.0,650.0,2.0,490000.0
66,2.0,2.0,630.0,1.0,370000.0
45,1.0,2.0,130.0,0.0,259000.0
55,1.0,2.0,600.0,1.0,335000.0
52,2.0,2.0,540.0,1.0,420000.0
73,2.0,3.0,500.0,1.0,380000.0
50,1.0,2.0,395.0,1.0,300000.0
90,2.0,2.0,430.0,1.0,425000.0
40,1.0,2.0,150.0,1.0,230000.0
34,1.0,1.0,150.0,0.0,185000.0
64,1.0,1.0,550.0,1.0,450000.0
67,2.0,3.0,590.0,1.0,395000.0
57,1.0,2.0,535.0,1.0,295000.0
60,2.0,2.0,600.0,2.0,445000.0
67,2.0,3.0,400.0,1.0,441000.0
48,1.0,2.0,150.0,0.0,205000.0
52,1.0,2.0,550.0,1.0,240000.0
60,2.0,2.0,500.0,1.0,350000.0
78,2.0,3.0,600.0,1.0,468000.0
64,1.0,2.0,730.0,1.0,380000.0
62,1.0,2.0,640.0,1.0,440000.0
54,2.0,2.0,550.0,1.0,350000.0
73,1.0,3.0,472.0,1.0,477087.0
63,2.0,2.0,376.0,1.0,522000.0
63,2.0,2.0,376.0,1.0,522000.0
63,3.0,3.0,400.0,1.0,330000.0
39,1.0,2.0,280.0,1.0,272000.0
75,1.0,3.0,687.0,2.0,456000.0
63,2.0,2.0,489.0,1.0,499000.0
56,1.0,2.0,480.0,1.0,460000.0
33,1.0,1.0,130.0,0.0,175000.0
72,2.0,2.0,400.0,1.0,460000.0
59,2.0,2.0,590.0,1.0,341000.0
68,1.0,2.0,612.0,1.0,344000.0
50,1.0,2.0,350.0,1.0,295000.0
65,1.0,3.0,400.0,1.0,350000.0
56,2.0,2.0,480.0,1.0,460000.0
61,2.0,2.0,460.0,1.0,499000.0
43,1.0,2.0,320.0,0.0,225000.0
58,2.0,2.0,500.0,1.0,409000.0
74,2.0,2.0,760.0,1.0,480000.0
73,1.0,3.0,700.0,2.0,520000.0
43,1.0,2.0,150.0,0.0,185000.0
67,2.0,3.0,520.0,1.0,485000.0
52,1.0,2.0,600.0,1.0,290000.0
45,1.0,2.0,350.0,1.0,250000.0
61,2.0,2.0,400.0,1.0,520000.0
58,2.0,2.0,540.0,1.0,400000.0
67,2.0,3.0,520.0,1.0,488000.0
62,2.0,3.0,576.0,1.0,390000.0
64,2.0,2.0,699.0,1.0,450000.0
56,1.0,2.0,483.0,1.0,235000.0
51,1.0,2.0,400.0,1.0,382830.0
52,1.0,2.0,530.0,1.0,366300.0
45,1.0,2.0,290.0,1.0,355000.0
84,2.0,3.0,750.0,2.0,579000.0
40,1.0,2.0,200.0,1.0,290000.0
67,1.0,3.0,680.0,1.0,577000.0
75,2.0,2.0,700.0,1.0,445000.0
40,1.0,2.0,250.0,1.0,265000.0
62,2.0,2.0,489.0,1.0,470000.0
56,2.0,2.0,560.0,1.0,458000.0
50,1.0,2.0,697.0,1.0,350000.0
38,1.0,1.0,230.0,0.0,190000.0
75,2.0,3.0,730.0,2.0,445000.0
60,1.0,2.0,450.0,1.0,295000.0
65,1.0,2.0,593.0,1.0,408100.0
90,2.0,2.0,700.0,1.0,430000.0
70,2.0,3.0,680.0,1.0,450000.0
52,1.0,2.0,500.0,1.0,340000.0
68,2.0,3.0,600.0,0.0,585000.0
68,2.0,3.0,600.0,1.0,450000.0
61,2.0,2.0,400.0,1.0,515000.0
112,1.0,2.0,700.0,2.0,565000.0
93,1.0,3.0,771.0,2.0,497000.0
62,1.0,2.0,489.0,1.0,490000.0
67,2.0,3.0,590.0,1.0,395000.0
62,2.0,2.0,500.0,1.0,460000.0
72,3.0,3.0,630.0,2.0,520000.0
58,1.0,2.0,538.0,1.0,324000.0
75,2.0,2.0,600.0,1.0,475000.0
70,2.0,2.0,700.0,1.0,339200.0
69,2.0,2.0,748.0,2.0,350000.0
73,1.0,3.0,660.0,1.0,410000.0
58,2.0,2.0,565.0,1.0,415000.0
73,2.0,2.0,600.0,1.0,480000.0
64,1.0,2.0,580.0,1.0,330000.0
78,1.0,2.0,600.0,1.0,470000.0
38,1.0,1.0,440.0,1.0,295000.0
55,1.0,2.0,400.0,1.0,295000.0
43,1.0,2.0,354.0,1.0,245000.0
74,2.0,3.0,500.0,2.0,602500.0
69,3.0,2.0,490.0,1.0,585000.0
63,2.0,2.0,650.0,1.0,400000.0
70,1.0,3.0,550.0,1.0,450000.0
67,2.0,3.0,520.0,1.0,483000.0
60,1.0,2.0,450.0,1.0,450000.0
60,1.0,2.0,450.0,1.0,295000.0
79,2.0,3.0,715.0,2.0,590000.0
60,2.0,2.0,720.0,1.0,340000.0
76,2.0,2.0,670.0,2.0,532000.0
72,1.0,3.0,673.0,1.0,380000.0
43,1.0,2.0,130.0,1.0,230000.0
79,2.0,3.0,713.0,2.0,570000.0
52,1.0,2.0,280.0,1.0,380000.0
72,1.0,3.0,440.0,1.0,415000.0
56,1.0,2.0,490.0,1.0,445000.0
79,1.0,2.0,656.0,2.0,530000.0
67,2.0,3.0,520.0,1.0,490000.0
52,1.0,2.0,462.0,1.0,289000.0
56,1.0,2.0,490.0,1.0,445000.0
64,2.0,2.0,550.0,1.0,465000.0
64,2.0,2.0,670.0,2.0,495000.0
65,2.0,3.0,400.0,1.0,445000.0
88,2.0,3.0,780.0,1.0,445000.0
45,1.0,2.0,200.0,0.0,189000.0
64,1.0,2.0,580.0,1.0,335000.0
68,1.0,3.0,640.0,1.0,445000.0
79,2.0,2.0,650.0,2.0,550000.0
75,1.0,3.0,732.0,2.0,450000.0
46,1.0,2.0,150.0,1.0,240000.0
47,1.0,2.0,350.0,0.0,220001.0
65,2.0,2.0,585.0,1.0,339000.0
70,2.0,3.0,700.0,2.0,590000.0
52,1.0,2.0,600.0,1.0,288956.0
72,1.0,3.0,520.0,1.0,400000.0
64,2.0,2.0,500.0,1.0,452830.0
61,2.0,2.0,400.0,1.0,509000.0
74,2.0,3.0,750.0,2.0,420000.0
72,2.0,3.0,650.0,2.0,481000.0
55,1.0,2.0,642.0,1.0,280000.0
96,3.0,3.0,696.0,1.0,550000.0
66,2.0,2.0,588.0,1.0,420000.0
73,2.0,3.0,457.0,1.0,480000.0
63,2.0,3.0,400.0,1.0,385000.0
71,2.0,3.0,750.0,2.0,550000.0
33,1.0,1.0,230.0,1.0,215000.0
64,1.0,2.0,550.0,1.0,440000.0
56,2.0,2.0,250.0,1.0,383000.0
70,2.0,3.0,250.0,2.0,450000.0
67,1.0,3.0,680.0,1.0,577000.0
68,2.0,3.0,568.0,1.0,420000.0
45,1.0,2.0,160.0,0.0,220000.0
43,1.0,2.0,350.0,1.0,235000.0
68,2.0,3.0,585.0,1.0,460000.0
62,1.0,2.0,489.0,1.0,488000.0
50,2.0,2.0,350.0,1.0,270000.0
64,1.0,3.0,472.0,1.0,360000.0
68,1.0,2.0,650.0,1.0,380000.0
56,2.0,2.0,380.0,1.0,470000.0
52,1.0,2.0,600.0,1.0,289000.0
72,2.0,3.0,570.0,2.0,555000.0
36,1.0,2.0,120.0,1.0,280000.0
63,2.0,2.0,500.0,2.0,470000.0
84,2.0,2.0,802.0,1.0,400000.0
90,2.0,3.0,180.0,1.0,440000.0
73,2.0,3.0,660.0,1.0,400000.0
65,1.0,2.0,390.0,1.0,330000.0
55,1.0,2.0,620.0,2.0,350000.0
55,1.0,2.0,450.0,1.0,330000.0
36,1.0,1.0,128.0,1.0,185000.0
38,1.0,1.0,199.0,0.0,220000.0
44,1.0,2.0,350.0,1.0,279000.0
68,2.0,3.0,640.0,1.0,550000.0
38,1.0,1.0,240.0,0.0,190000.0
61,2.0,2.0,430.0,1.0,470000.0
66,2.0,3.0,600.0,1.0,650000.0
79,2.0,3.0,686.0,2.0,490000.0
68,2.0,2.0,720.0,1.0,330000.0
77,1.0,2.0,620.0,1.0,382000.0
73,2.0,2.0,700.0,1.0,450000.0
52,1.0,2.0,600.0,1.0,291000.0
77,1.0,3.0,650.0,1.0,650000.0
60,1.0,3.0,350.0,1.0,360000.0
66,1.0,3.0,580.0,1.0,320000.0
73,2.0,2.0,436.0,2.0,750000.0
79,2.0,3.0,669.0,2.0,470000.0
72,1.0,3.0,426.0,1.0,395000.0
63,1.0,2.0,380.0,1.0,281000.0
90,1.0,2.0,410.0,1.0,425000.0
69,2.0,2.0,450.0,1.0,477000.0
43,1.0,2.0,318.0,1.0,254400.0
80,2.0,3.0,600.0,2.0,530000.0
52,1.0,2.0,450.0,1.0,230000.0
40,1.0,2.0,150.0,1.0,250000.0
45,1.0,2.0,140.0,0.0,190000.0
50,1.0,2.0,150.0,1.0,239900.0
63,1.0,3.0,390.0,1.0,385000.0
72,1.0,3.0,475.0,1.0,430000.0
40,1.0,2.0,215.0,1.0,265000.0
74,2.0,2.0,806.0,1.0,400000.0
60,2.0,2.0,757.0,1.0,320000.0
64,1.0,2.0,346.0,1.0,275000.0
62,1.0,3.0,580.0,1.0,330000.0
67,1.0,2.0,580.0,1.0,330000.0
80,1.0,2.0,550.0,1.0,292000.0
64,2.0,2.0,450.0,1.0,380000.0
60,2.0,2.0,780.0,1.0,380000.0
75,2.0,3.0,731.0,2.0,435000.0
76,1.0,2.0,550.0,1.0,340000.0
63,2.0,3.0,360.0,1.0,365000.0
57,1.0,2.0,565.0,1.0,310000.0
38,1.0,1.0,183.0,0.0,240000.0
40,1.0,1.0,150.0,1.0,245000.0
62,2.0,2.0,534.0,1.0,350000.0
55,1.0,2.0,520.0,1.0,260000.0
67,1.0,3.0,520.0,1.0,490000.0
96,2.0,3.0,600.0,2.0,620000.0
60,2.0,2.0,550.0,1.0,335000.0
35,1.0,1.0,147.0,1.0,185000.0
59,1.0,2.0,676.0,1.0,300000.0
67,1.0,3.0,570.0,1.0,430000.0
47,1.0,2.0,325.0,0.0,230000.0
70,2.0,2.0,460.0,1.0,533000.0
70,2.0,2.0,390.0,1.0,499000.0
75,2.0,3.0,712.0,1.0,460000.0
40,1.0,2.0,159.0,0.0,240000.0
52,1.0,2.0,520.0,1.0,310000.0
80,2.0,3.0,600.0,2.0,540000.0
60,2.0,3.0,400.0,1.0,427000.0
47,1.0,2.0,177.0,1.0,270000.0
57,1.0,2.0,550.0,1.0,340000.0
57,1.0,2.0,500.0,1.0,330000.0
45,1.0,2.0,350.0,1.0,250000.0
60,1.0,2.0,505.0,1.0,400000.0
39,1.0,2.0,290.0,1.0,265000.0
62,2.0,2.0,486.0,1.0,470000.0
44,1.0,2.0,250.0,1.0,294454.0
45,1.0,2.0,300.0,1.0,260000.0
68,2.0,3.0,600.0,1.0,450000.0
75,2.0,3.0,712.0,2.0,450000.0
43,1.0,2.0,180.0,0.0,185500.0
43,1.0,2.0,180.0,0.0,185500.0
40,1.0,2.0,168.0,0.0,228000.0
95,3.0,3.0,506.0,1.0,495000.0
73,2.0,3.0,660.0,1.0,415000.0
64,1.0,2.0,390.0,1.0,515000.0
72,2.0,3.0,660.0,1.0,430000.0
44,1.0,2.0,175.0,1.0,239000.0
68,2.0,3.0,670.0,2.0,500000.0
44,1.0,2.0,210.0,1.0,270000.0
60,1.0,2.0,595.0,2.0,340000.0
58,2.0,2.0,758.0,1.0,299000.0
77,2.0,2.0,720.0,1.0,390000.0
55,1.0,2.0,600.0,1.0,335000.0
32,1.0,1.0,128.0,1.0,200000.0
80,1.0,2.0,720.0,1.0,480000.0
51,1.0,2.0,400.0,1.0,357000.0
53,1.0,2.0,520.0,1.0,204000.0
62,2.0,2.0,500.0,1.0,513000.0
76,3.0,2.0,380.0,1.0,373000.0
52,1.0,2.0,530.0,1.0,289000.0
31,1.0,2.0,120.0,1.0,161200.0
43,1.0,2.0,420.0,1.0,270000.0
71,2.0,3.0,769.0,2.0,549000.0
70,2.0,3.0,450.0,1.0,450000.0
90,1.0,3.0,676.0,2.0,580000.0
61,1.0,2.0,400.0,1.0,515000.0
72,2.0,3.0,520.0,1.0,400000.0
57,1.0,2.0,600.0,2.0,450000.0
78,1.0,2.0,762.0,1.0,360000.0
72,2.0,2.0,599.0,1.0,420000.0
67,1.0,3.0,520.0,1.0,488000.0
71,2.0,3.0,750.0,2.0,552000.0
38,1.0,1.0,150.0,1.0,210000.0
70,2.0,3.0,612.0,2.0,560000.0
66,1.0,3.0,580.0,1.0,320000.0
40,1.0,2.0,200.0,1.0,270000.0
52,1.0,2.0,600.0,1.0,289000.0
47,1.0,2.0,150.0,0.0,230000.0
55,2.0,2.0,469.0,1.0,358000.0
62,2.0,2.0,400.0,1.0,550000.0
52,1.0,2.0,590.0,2.0,350000.0
75,1.0,2.0,180.0,1.0,260000.0
72,2.0,3.0,570.0,2.0,520000.0
43,1.0,2.0,150.0,1.0,260000.0
97,2.0,3.0,505.0,1.0,500000.0
61,2.0,2.0,350.0,1.0,430000.0
75,1.0,3.0,700.0,1.0,420000.0
50,1.0,2.0,550.0,1.0,299000.0
44,1.0,2.0,160.0,0.0,299000.0
45,1.0,2.0,200.0,0.0,187000.0
54,1.0,2.0,400.0,1.0,345000.0
52,1.0,2.0,545.0,1.0,285000.0
72,1.0,3.0,700.0,1.0,373000.0
44,1.0,2.0,150.0,1.0,265000.0
65,1.0,2.0,500.0,1.0,290000.0
73,2.0,3.0,660.0,1.0,380001.0
43,1.0,2.0,354.0,1.0,260000.0
72,2.0,3.0,750.0,2.0,496000.0
46,1.0,2.0,120.0,0.0,200000.0
41,1.0,2.0,130.0,1.0,250000.0
73,2.0,3.0,660.0,1.0,423990.0
45,1.0,2.0,330.0,0.0,275000.0
40,1.0,2.0,200.0,0.0,250000.0
65,2.0,2.0,600.0,1.0,485000.0
40,1.0,2.0,386.0,1.0,259000.0
64,1.0,2.0,400.0,1.0,300000.0
56,2.0,2.0,240.0,1.0,340000.0
57,1.0,2.0,538.0,1.0,290000.0
65,1.0,3.0,400.0,1.0,430000.0
65,2.0,2.0,550.0,1.0,380000.0
60,2.0,2.0,722.0,1.0,345000.0
78,2.0,3.0,687.0,2.0,435000.0
80,2.0,3.0,280.0,1.0,710000.0
80,2.0,3.0,585.0,0.0,485000.0
72,2.0,3.0,670.0,1.0,424000.0
52,1.0,2.0,520.0,1.0,239900.0
79,2.0,3.0,667.0,1.0,493500.0
48,1.0,2.0,300.0,1.0,260000.0
72,1.0,3.0,430.0,1.0,395000.0
55,1.0,2.0,400.0,1.0,240000.0
50,1.0,2.0,350.0,1.0,298000.0
47,1.0,2.0,372.0,1.0,340000.0
67,2.0,3.0,520.0,1.0,485000.0
52,1.0,2.0,540.0,2.0,340000.0
62,1.0,2.0,380.0,1.0,452163.0
50,1.0,2.0,693.0,1.0,320000.0
67,1.0,3.0,590.0,1.0,390000.0
55,1.0,2.0,505.0,1.0,265000.0
64,2.0,2.0,550.0,1.0,425000.0
57,2.0,2.0,700.0,1.0,360000.0
46,1.0,2.0,120.0,0.0,210000.0
58,1.0,2.0,538.0,1.0,340000.0
52,1.0,2.0,580.0,1.0,297000.0
58,1.0,2.0,470.0,1.0,293000.0
67,2.0,3.0,520.0,1.0,488000.0
80,1.0,3.0,690.0,2.0,470000.0
72,2.0,3.0,650.0,2.0,499000.0
80,1.0,2.0,500.0,1.0,313000.0
50,1.0,2.0,375.0,1.0,351471.0
50,2.0,2.0,300.0,1.0,319000.0
60,1.0,2.0,469.0,1.0,370000.0
73,2.0,3.0,670.0,1.0,420000.0
70,2.0,3.0,600.0,2.0,420000.0
51,1.0,2.0,550.0,1.0,295000.0
57,1.0,2.0,525.0,1.0,334000.0
61,2.0,3.0,400.0,1.0,340000.0
83,2.0,3.0,700.0,1.0,460000.0
78,2.0,2.0,600.0,1.0,480000.0
58,1.0,3.0,360.0,1.0,295000.0
62,2.0,2.0,550.0,1.0,320000.0
73,2.0,3.0,660.0,1.0,400000.0
43,1.0,2.0,318.0,1.0,235000.0
62,2.0,2.0,490.0,1.0,488000.0
44,1.0,2.0,120.0,0.0,249000.0
56,1.0,2.0,650.0,1.0,375000.0
72,1.0,3.0,670.0,1.0,400000.0
52,1.0,2.0,600.0,1.0,289000.0
52,1.0,2.0,380.0,1.0,366300.0
44,1.0,2.0,250.0,1.0,294454.0
70,2.0,3.0,670.0,2.0,570000.0
49,1.0,2.0,400.0,1.0,265000.0
72,2.0,3.0,660.0,1.0,398000.0
37,1.0,1.0,140.0,0.0,220000.0
72,2.0,3.0,661.0,2.0,467000.0
72,1.0,3.0,400.0,1.0,400000.0
67,1.0,3.0,520.0,1.0,480000.0
48,1.0,2.0,322.0,0.0,223000.0
47,1.0,2.0,509.0,1.0,295000.0
43,1.0,2.0,354.0,1.0,250000.0
56,1.0,2.0,150.0,1.0,285000.0
43,1.0,2.0,354.0,1.0,250000.0
67,1.0,3.0,580.0,1.0,318000.0
78,2.0,3.0,600.0,1.0,478000.0
32,2.0,2.0,250.0,0.0,178900.0
33,1.0,2.0,210.0,0.0,166700.0
73,2.0,3.0,348.0,0.0,270000.0
66,2.0,3.0,450.0,1.0,320000.0
55,1.0,2.0,520.0,1.0,285000.0
58,2.0,3.0,390.0,1.0,270000.0
40,1.0,2.0,180.0,1.0,176400.0
36,1.0,2.0,280.0,1.0,212000.0
52,1.0,2.0,380.0,1.0,265000.0
59,2.0,2.0,480.0,1.0,260000.0
65,2.0,2.0,450.0,1.0,339900.0
68,2.0,3.0,477.0,1.0,290000.0
56,1.0,2.0,558.0,1.0,245000.0
48,1.0,2.0,400.0,1.0,245000.0
54,1.0,2.0,400.0,1.0,325000.0
48,1.0,2.0,330.0,1.0,230000.0
54,1.0,2.0,460.0,1.0,232000.0
48,1.0,2.0,310.0,1.0,225000.0
55,1.0,2.0,320.0,1.0,255000.0
50,1.0,2.0,399.0,1.0,235000.0
69,2.0,2.0,580.0,1.0,658900.0
54,1.0,2.0,450.0,1.0,215000.0
54,1.0,2.0,300.0,1.0,215000.0
54,1.0,2.0,400.0,1.0,195000.0
58,2.0,2.0,420.0,1.0,289800.0
54,1.0,2.0,319.0,1.0,245000.0
54,1.0,2.0,350.0,1.0,225000.0
58,2.0,3.0,377.0,1.0,300000.0
68,2.0,2.0,580.0,1.0,650000.0
54,1.0,2.0,300.0,1.0,250000.0
54,1.0,2.0,147.0,1.0,198900.0
52,1.0,2.0,160.0,1.0,175000.0
85,2.0,3.0,450.0,1.0,440000.0
46,1.0,2.0,260.0,1.0,210000.0
48,1.0,2.0,450.0,1.0,240000.0
54,1.0,2.0,480.0,1.0,290000.0
55,1.0,2.0,230.0,1.0,290000.0
71,2.0,3.0,470.0,1.0,290000.0
85,3.0,3.0,626.0,1.0,480000.0
48,1.0,2.0,329.0,1.0,240000.0
47,1.0,2.0,350.0,1.0,225000.0
54,1.0,2.0,400.0,1.0,290000.0
49,1.0,2.0,350.0,1.0,229999.0
54,1.0,2.0,350.0,1.0,225900.0
75,2.0,3.0,470.0,1.0,330000.0
52,1.0,2.0,370.0,1.0,200000.0
45,1.0,2.0,350.0,1.0,200000.0
48,1.0,2.0,410.0,1.0,255000.0
54,1.0,2.0,320.0,1.0,190000.0
52,1.0,2.0,399.0,1.0,390000.0
48,1.0,2.0,330.0,1.0,200000.0
52,1.0,2.0,320.0,1.0,220000.0
56,1.0,2.0,180.0,1.0,200000.0
74,2.0,2.0,658.0,1.0,649900.0
54,1.0,2.0,300.0,1.0,215000.0
47,1.0,2.0,290.0,1.0,215000.0
48,1.0,2.0,290.0,1.0,250000.0
52,1.0,2.0,399.0,1.0,225000.0
54,1.0,2.0,140.0,1.0,198900.0
75,2.0,2.0,680.0,1.0,669000.0
54,2.0,2.0,400.0,1.0,289900.0
48,1.0,2.0,330.0,1.0,255000.0
48,1.0,2.0,360.0,1.0,225000.0
47,1.0,2.0,250.0,1.0,205000.0
60,2.0,2.0,420.0,1.0,370000.0
54,1.0,2.0,370.0,1.0,220000.0
52,1.0,2.0,380.0,1.0,230000.0
56,1.0,2.0,399.0,1.0,235000.0
55,2.0,2.0,379.0,1.0,360000.0
48,1.0,2.0,340.0,1.0,205000.0
54,1.0,2.0,370.0,1.0,225000.0
54,1.0,2.0,320.0,1.0,215000.0
54,1.0,2.0,350.0,1.0,210000.0
54,1.0,2.0,300.0,1.0,190000.0
47,1.0,2.0,233.0,1.0,215000.0
54,1.0,2.0,350.0,1.0,215000.0
54,1.0,2.0,160.0,1.0,175000.0
54,1.0,2.0,500.0,1.0,225000.0
54,1.0,2.0,296.0,1.0,230000.0
66,2.0,3.0,482.0,2.0,380000.0
54,1.0,2.0,260.0,1.0,180000.0
48,1.0,2.0,360.0,1.0,210000.0
48,1.0,2.0,265.0,1.0,175000.0
54,1.0,2.0,350.0,1.0,220000.0
45,1.0,2.0,265.0,1.0,175000.0
54,1.0,2.0,315.0,1.0,215000.0
54,1.0,2.0,275.0,1.0,235000.0
54,1.0,2.0,140.0,1.0,198900.0
55,1.0,2.0,540.0,1.0,280000.0
54,1.0,2.0,400.0,1.0,210000.0
54,1.0,2.0,512.0,1.0,200000.0
54,1.0,2.0,370.0,1.0,225000.0
54,1.0,2.0,140.0,1.0,177980.0
48,1.0,2.0,330.0,1.0,245000.0
54,1.0,2.0,428.0,1.0,235000.0
50,1.0,2.0,402.0,1.0,240000.0
54,1.0,2.0,450.0,1.0,245000.0
48,1.0,2.0,350.0,1.0,225000.0
47,1.0,2.0,310.0,1.0,215000.0
50,1.0,2.0,320.0,1.0,255000.0
54,1.0,2.0,370.0,1.0,200000.0
48,1.0,2.0,350.0,1.0,235000.0
54,1.0,2.0,300.0,1.0,180000.0
54,1.0,2.0,280.0,1.0,235000.0
48,1.0,2.0,350.0,1.0,239000.0
49,1.0,2.0,402.0,1.0,240000.0
45,1.0,2.0,430.0,1.0,215000.0
48,1.0,2.0,250.0,1.0,215000.0
47,1.0,2.0,310.0,1.0,235000.0
54,1.0,2.0,512.0,1.0,215000.0
48,1.0,2.0,140.0,1.0,175000.0
47,1.0,2.0,290.0,1.0,215000.0
48,1.0,2.0,180.0,1.0,199000.0
54,1.0,2.0,350.0,1.0,220000.0
56,1.0,2.0,480.0,1.0,370000.0
65,1.0,3.0,540.0,1.0,330000.0
50,1.0,2.0,333.0,1.0,235000.0
50,1.0,2.0,315.0,1.0,230000.0
50,1.0,2.0,320.0,1.0,219900.0
54,1.0,2.0,399.0,1.0,265000.0
57,1.0,2.0,360.0,1.0,250000.0
54,1.0,2.0,240.0,1.0,235000.0
54,1.0,2.0,260.0,1.0,215000.0
58,1.0,2.0,480.0,1.0,270000.0
48,1.0,2.0,400.0,1.0,195000.0
48,1.0,2.0,327.0,1.0,215000.0
58,1.0,2.0,300.0,1.0,225000.0
54,1.0,2.0,300.0,1.0,215900.0
48,1.0,2.0,330.0,1.0,220000.0
45,1.0,2.0,400.0,1.0,230000.0
48,1.0,2.0,333.0,1.0,210000.0
46,1.0,2.0,402.0,1.0,240000.0
48,1.0,2.0,315.0,1.0,230000.0
50,1.0,2.0,400.0,1.0,205000.0
45,1.0,2.0,265.0,1.0,175000.0
50,1.0,2.0,250.0,1.0,240000.0
85,2.0,3.0,490.0,1.0,440000.0
48,1.0,2.0,332.0,1.0,235000.0
54,1.0,2.0,325.0,1.0,230000.0
54,1.0,2.0,480.0,1.0,220000.0
48,1.0,2.0,410.0,1.0,255000.0
52,1.0,2.0,160.0,1.0,175000.0
44,1.0,2.0,265.0,1.0,175900.0
48,1.0,2.0,300.0,1.0,215000.0
54,1.0,2.0,512.0,1.0,215000.0
67,1.0,3.0,575.0,1.0,330000.0
45,1.0,2.0,350.0,1.0,239000.0
48,1.0,2.0,360.0,1.0,215000.0
55,1.0,2.0,200.0,1.0,200000.0
54,1.0,2.0,320.0,1.0,235900.0
48,1.0,2.0,330.0,1.0,210000.0
78,1.0,3.0,490.0,1.0,328000.0
54,1.0,2.0,400.0,1.0,235000.0
50,1.0,2.0,276.0,1.0,220000.0
54,1.0,2.0,450.0,1.0,230000.0
48,1.0,2.0,230.0,1.0,210000.0
52,1.0,2.0,330.0,1.0,225000.0
54,1.0,2.0,140.0,1.0,179890.0
52,1.0,2.0,400.0,1.0,220000.0
54,1.0,2.0,450.0,1.0,185000.0
54,1.0,2.0,140.0,1.0,177890.0
54,1.0,2.0,400.0,1.0,245000.0
54,1.0,2.0,370.0,1.0,225000.0
48,1.0,2.0,327.0,1.0,210000.0
52,1.0,2.0,315.0,1.0,285000.0
54,1.0,2.0,160.0,1.0,175000.0
50,1.0,2.0,400.0,1.0,230000.0
52,1.0,2.0,390.0,1.0,225000.0
54,1.0,2.0,399.0,1.0,265000.0
54,1.0,2.0,180.0,1.0,174900.0
54,1.0,2.0,140.0,1.0,177900.0
54,1.0,2.0,140.0,1.0,177900.0
54,1.0,2.0,419.0,1.0,215000.0
48,1.0,2.0,380.0,1.0,260000.0
54,1.0,2.0,500.0,1.0,225000.0
54,1.0,2.0,370.0,1.0,245000.0
48,1.0,2.0,265.0,1.0,175000.0
50,1.0,2.0,265.0,1.0,175000.0
50,1.0,2.0,300.0,1.0,215000.0
50,1.0,2.0,500.0,1.0,245000.0
54,1.0,2.0,428.0,1.0,225000.0
54,1.0,2.0,399.0,1.0,225000.0
55,1.0,1.0,377.0,1.0,210000.0
54,2.0,2.0,380.0,1.0,360000.0
54,1.0,2.0,571.0,1.0,245000.0
48,1.0,2.0,265.0,1.0,175000.0
45,1.0,2.0,338.0,1.0,235000.0
50,1.0,2.0,320.0,1.0,175000.0
54,1.0,2.0,350.0,1.0,215000.0
54,1.0,2.0,400.0,1.0,235000.0
54,1.0,2.0,500.0,1.0,245000.0
52,1.0,2.0,300.0,1.0,245000.0
48,1.0,2.0,258.0,1.0,230000.0
47,1.0,2.0,320.0,1.0,240000.0
52,1.0,2.0,399.0,1.0,220000.0
48,1.0,2.0,320.0,1.0,250000.0
50,1.0,2.0,265.0,1.0,175000.0
78,2.0,2.0,550.0,1.0,650000.0
54,1.0,2.0,180.0,1.0,199900.0
47,1.0,2.0,310.0,1.0,210000.0
79,2.0,2.0,580.0,1.0,669000.0
50,1.0,2.0,500.0,1.0,245000.0
54,1.0,2.0,350.0,1.0,240000.0
46,1.0,2.0,350.0,1.0,215000.0
44,1.0,1.0,350.0,1.0,200000.0
52,1.0,2.0,500.0,1.0,225000.0
